﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6ctlpLPyLH3R1V16fxoOWE","Talk","Hozier","Wasteland, Baby!","1","9","206546","spotify:user:iabouhashish","2019-03-02T17:20:33Z"
"spotify:track:2is3sT9juWji2uUZk63g5E","Blue Lights (French Remix)","Jorja Smith, Dosseh","Blue Lights (French Remix)","1","1","264471","spotify:user:iabouhashish","2019-03-03T17:22:06Z"
"spotify:track:42sRXGrVqCPmtS61w7QMRF","Your Love","Babeheaven, Deem Spencer","Your Love","1","1","207693","spotify:user:iabouhashish","2019-03-04T19:21:22Z"
"spotify:track:2HS3rFy98oTpEWLVrwEXdk","Salted Caramel","Andrew Applepie","Salted Caramel","1","1","206509","spotify:user:iabouhashish","2019-03-04T20:54:26Z"
"spotify:track:3TZgPOKPqzvj2pS4AeGTAu","Mess Her Up - Single Edit","Amy Shark","Mess Her Up","1","1","205670","spotify:user:iabouhashish","2019-03-04T22:38:04Z"
"spotify:track:6TrWZNaz12ZbTfXZMv455l","Météo","Myth Syzer, Oklou","Bisous","1","7","194773","spotify:user:iabouhashish","2019-03-08T01:03:00Z"
"spotify:track:4QAKLvX5zpjN26kLuUktCK","Fynbos","Alice Phoebe Lou","Paper Castles","1","5","211644","spotify:user:iabouhashish","2019-03-10T21:07:57Z"
"spotify:track:4tjxC5EVdIDHmJv1aHJbqo","Don't Fuck This Up","Andrew Applepie, Ed Prosek","Hanging Out, Playing Video Games, Writing Songs","1","1","228394","spotify:user:iabouhashish","2019-03-12T14:27:43Z"
"spotify:track:11h7LP0ekbxIhGfApLgkSQ","Estranged","The Ting Tings","The Black Light","1","1","311266","spotify:user:iabouhashish","2019-03-12T14:57:44Z"
"spotify:track:4MQrDMmsb9eXuZSAml1emZ","Aladdin","Future Islands","The Far Field","1","1","253493","spotify:user:iabouhashish","2019-03-19T16:12:29Z"
"spotify:track:2ihneJyoxxwK8z632tDGkp","Le Malamour - Acoustic","Barbara Pravi","Le Malamour (Acoustic)","1","1","214500","spotify:user:iabouhashish","2019-03-20T17:07:21Z"
"spotify:track:3nsejkMX8atKRQ0IpustoT","Glory","Maverick Sabre","When I Wake Up","1","13","356884","spotify:user:iabouhashish","2019-03-25T16:33:53Z"
"spotify:track:2TL8q8EO60b9lWeozfqYnG","Flemme","Angèle","Brol","1","11","256106","spotify:user:iabouhashish","2019-03-28T16:46:03Z"
