﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:2QPgkd7IteBb7ONLgTQ5nc","Carousel","A Blaze of Feather","Carousel","1","1","231160","spotify:user:iabouhashish","2019-01-26T19:36:22Z"
"spotify:track:7g9itbaGBaJ6ZDJMdGnJOw","Little Numbers","BOY","Mutual Friends","1","4","221840","spotify:user:iabouhashish","2019-01-26T19:36:22Z"
"spotify:track:3UdZ07wbVCN7aZxGBXjMia","The Night","HONNE","All In The Value","1","2","302487","spotify:user:iabouhashish","2019-01-26T19:36:22Z"
"spotify:track:5MChi9fdCbTIWDJPPUuuW6","Beautiful Escape","Tom Misch, Zak Abel","Beat Tape 2","1","11","276785","spotify:user:iabouhashish","2019-01-26T19:36:22Z"
"spotify:track:0iUS4SJRuSVhWq1rVXgTmR","False Confidence","Noah Kahan","False Confidence","1","1","222533","spotify:user:iabouhashish","2019-01-26T19:36:22Z"
"spotify:track:6zWU7YALeEDMcPGhKKZJhV","Navajo","Masego","Navajo","1","1","194157","spotify:user:iabouhashish","2019-01-26T19:36:22Z"
"spotify:track:5aqxZ4KQaQu94rcx56fhKM","Never Be Yours","Zoë Love Smith","Never Be Yours","1","1","247256","spotify:user:iabouhashish","2019-01-26T19:36:22Z"
"spotify:track:2ylVfK4pVfeSV4zxieyT2B","Touch","Shura","Nothing's Real","1","4","214555","spotify:user:iabouhashish","2019-01-26T19:36:22Z"
"spotify:track:3UaX90mgCwDJv0M5TLlGzk","Nothing's Wrong","HAIM","Something to Tell You","1","2","189146","spotify:user:iabouhashish","2019-01-26T19:36:22Z"
"spotify:track:3vZKoMNoFCmMiGgy3OK9t9","Something To Tell You","HAIM","Something to Tell You","1","5","253293","spotify:user:iabouhashish","2019-01-26T19:36:22Z"
"spotify:track:4Q7SetsVko25Knforr00Ks","Right Now","HAIM","Something to Tell You","1","10","255346","spotify:user:iabouhashish","2019-01-26T19:36:22Z"
"spotify:track:1DoS5ql0TW3ejjJGHbsAmz","Tadow","Masego, FKJ","Tadow","1","1","301639","spotify:user:iabouhashish","2019-01-26T19:36:22Z"
"spotify:track:2gre7iYWmCJTDF0d6mRDVL","Surf","Common Tiger","Surf","1","1","175412","spotify:user:iabouhashish","2019-01-26T19:36:22Z"
"spotify:track:5m7Rltu7JZ5bcQBpcmAEnm","Automne","Futuro Pelo, Chima Anya","Eden","1","3","219333","spotify:user:iabouhashish","2019-01-26T19:36:22Z"
