﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:1FlAMUpKrjY4NdaqsXjl1w","Back in My Arms","Carlie Hanson","Back in My Arms","1","1","195200","spotify:user:iabouhashish","2019-05-02T19:14:46Z"
"spotify:track:2JtSnwYNKOphDrshYL8n4p","I'm Like A Bird - Recorded at Spotify Studios NYC","Alessia Cara","Spotify Singles","1","2","219960","spotify:user:iabouhashish","2019-05-02T19:21:52Z"
"spotify:track:5JRMqkR82k2fdDEAim9SCN","Peach","Kevin Abstract","ARIZONA BABY","1","8","176732","spotify:user:iabouhashish","2019-05-02T19:23:20Z"
"spotify:track:6700Z4Izi8EbB6JNthU6Ma","Hold Me While You Wait","Lewis Capaldi","Hold Me While You Wait","1","1","205686","spotify:user:iabouhashish","2019-05-03T06:22:53Z"
"spotify:track:2Pe2HKjPqiHqgFp8BE88Sv","Needed","Rhye","Needed","1","1","318693","spotify:user:iabouhashish","2019-05-03T14:33:12Z"
"spotify:track:111j1sWHdGmv2U7dVQhATv","dewdrops","slenderbodies","dewdrops","1","1","179920","spotify:user:iabouhashish","2019-05-05T16:41:40Z"
"spotify:track:0rexlITgOonNpN9XjcgyRR","Wondrous Place","The Last Shadow Puppets, Alex Turner, Miles Kane","The Age Of The Understatement","1","3","168253","spotify:user:iabouhashish","2019-05-09T05:58:53Z"
"spotify:track:1pWOJi4RBIJfE1EG9Lapa7","L'aérogramme de Los Angeles","Woodkid, Louis Garrel","L'aérogramme de Los Angeles","1","1","211787","spotify:user:iabouhashish","2019-05-09T06:21:06Z"
"spotify:track:25dpNlHr9GTVBvIcUr9cWu","Ya Bay","Aziz Maraka","Aziz Maraka","1","1","247041","spotify:user:iabouhashish","2019-05-09T08:40:00Z"
"spotify:track:45iMwUi9OBJlEIsTJ4AStR","Not A Love Song","bülow","Damaged Vol. 1","1","2","192293","spotify:user:iabouhashish","2019-05-12T20:55:26Z"
"spotify:track:3xRcQ04b0l5RiU2w7lJhCD","Bad","James Bay","Oh My Messy Mind","1","2","225920","spotify:user:iabouhashish","2019-05-14T22:12:44Z"
"spotify:track:1VyoSDW7fP7ud2z0YpL9u8","Alone","Claptone, Blaenavon","Fantast","1","13","218386","spotify:user:iabouhashish","2019-05-15T20:12:43Z"
"spotify:track:3h0cWnXZgflrcDuNhYgzi5","Rainbows - Live","Sepalot, Angela Aux, Fabian Füss, Matthias Lindermayr","A New Cycle","1","1","499293","spotify:user:iabouhashish","2019-05-15T20:32:33Z"
"spotify:track:1DUTZOADma8jQfpJ6ty7Gh","Show Me","Crooked Colours","Vera","1","8","200532","spotify:user:iabouhashish","2019-05-15T20:58:01Z"
"spotify:track:1aHTKcValgcBtoLD0g35MC","Isabella","Isaac Delusion","Rust & Gold","1","1","313733","spotify:user:iabouhashish","2019-05-22T16:35:14Z"
"spotify:track:18IyalmZGqUTwvZStMf7A1","Rylan","The National","I Am Easy to Find","1","14","223853","spotify:user:iabouhashish","2019-05-23T21:50:32Z"
"spotify:track:5m5ujaIcyabeTxIV48Gx1D","Life In The City","The Lumineers","Gloria Sparks","1","2","231360","spotify:user:iabouhashish","2019-05-23T23:09:45Z"
"spotify:track:7hGZR5GEbXC8fj07Chx1yG","No Other","Palace","No Other","1","1","233200","spotify:user:iabouhashish","2019-05-24T16:54:50Z"
"spotify:track:4o4pBbgn3ANN1AavshtP6Y","Something Like This - Stripped","Ukiyo, Feelds","Something Like This (Stripped)","1","1","182578","spotify:user:iabouhashish","2019-05-28T02:11:49Z"
"spotify:track:570cXa8W0oX3DD6mFStG6E","Ignited","Tessa Dixson","Ignited","1","1","267639","spotify:user:iabouhashish","2019-05-28T06:34:34Z"
"spotify:track:0qCESj8X1LIojzrzMIPPFC","Stoner Mom","Netherfriends","Mommy Issues","1","4","141176","spotify:user:iabouhashish","2019-05-28T15:35:30Z"
"spotify:track:6j77u0sqUdzGxOzfLpohTz","Lately","Celeste, Gotts Street Park","Lately - EP","1","2","251885","spotify:user:iabouhashish","2019-05-28T16:06:20Z"
"spotify:track:5gf6B78U9yT5inZsJidlVO","Something More","Crazy P","Walk Dance Talk Sing","1","6","366889","spotify:user:iabouhashish","2019-05-28T17:09:37Z"
"spotify:track:1s5SLEd0djUCuyQ5Wz35tQ","Under","Jordan Mackampa","Under","1","1","158932","spotify:user:iabouhashish","2019-05-29T22:24:19Z"
