﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:1WA8k9j40AkUAlSOdwmruT","Speak Up","JPL","Speak Up","1","1","241832","spotify:user:iabouhashish","2019-06-04T08:39:21Z"
"spotify:track:5gf6B78U9yT5inZsJidlVO","Something More","Crazy P","Walk Dance Talk Sing","1","6","366889","spotify:user:iabouhashish","2019-06-04T08:48:46Z"
"spotify:track:1DGhlvWQSbZoBr65q10I5B","Nighttime Written Blues","ISLAND","Girl","1","4","292946","spotify:user:iabouhashish","2019-06-04T09:26:41Z"
"spotify:track:5ZqcylIhFIJkhMVKeCAdKw","good life","Rose Gray","good life","1","1","218547","spotify:user:iabouhashish","2019-06-05T02:16:02Z"
"spotify:track:4cJOLN346rtOty3UPACsao","I Don't Know You","The Marías","I Don't Know You","1","1","209449","spotify:user:iabouhashish","2019-06-05T09:32:16Z"
"spotify:track:3rbD69fu9eSjTFdcGc6DY1","Drive","Charlotte Cardin","Drive","1","1","190642","spotify:user:iabouhashish","2019-06-06T23:38:36Z"
"spotify:track:6YEyNkfWYAFTib8j1eXg1A","Hey, Ma","Bon Iver","Hey, Ma","1","1","216706","spotify:user:iabouhashish","2019-06-09T17:12:04Z"
"spotify:track:65wl0TYoyrBFJtotwJiDHl","Infinity","Ocean Alley","Infinity","1","1","233466","spotify:user:iabouhashish","2019-06-09T17:12:28Z"
"spotify:track:16D7xsQ4W81KLuPJieTBCq","belong","slenderbodies","belong","1","1","173520","spotify:user:iabouhashish","2019-06-10T06:08:23Z"
"spotify:track:03lDcEXBmXM3KuXUfzUZU9","Hope","Meg Mac","Hope","1","3","275330","spotify:user:iabouhashish","2019-06-10T07:17:04Z"
"spotify:track:6FvWmR1p8UnoClLOHHCpSU","All or Nothing","Nathan Ball","All or Nothing","1","1","230208","spotify:user:iabouhashish","2019-06-11T12:40:01Z"
"spotify:track:6UjZ2Yx2g2a52XxiA8ONxZ","Outnumbered","Dermot Kennedy","Outnumbered","1","1","245699","spotify:user:iabouhashish","2019-06-14T21:14:18Z"
