﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:4x241uAmPrxKZdCZKt2r5t","Out For Blood","Sum 41","Out For Blood","1","1","216571","spotify:user:iabouhashish","2019-05-02T20:25:30Z"
"spotify:track:34u64KvdcABENtNpPOMONw","Temper Temper","Black Pistol Fire","Temper Temper / So Real","1","1","186838","spotify:user:iabouhashish","2019-05-03T06:22:43Z"
"spotify:track:158KBmfmWe2LxeuaTxKqBb","This Baby Don't Cry","K.Flay","This Baby Don't Cry","1","1","184133","spotify:user:iabouhashish","2019-05-03T06:22:49Z"
"spotify:track:5YkmS18BehACOhIIeUqe6l","I Miss Myself (with HRVY)","NOTD, HRVY","I Miss Myself (with HRVY)","1","1","191611","spotify:user:iabouhashish","2019-05-03T16:15:45Z"
"spotify:track:0nxYyX5PIHJqF4VSb4CIFV","All This Love (feat. Harlœ)","Robin Schulz, HARLOE","All This Love (feat. Harlœ)","1","1","164797","spotify:user:iabouhashish","2019-05-03T17:03:34Z"
"spotify:track:6JTIUgvuiVXzkVhs5CjvSs","Million Things","GATTÜSO, Disco Killerz","Million Things","1","1","198687","spotify:user:iabouhashish","2019-05-03T17:06:02Z"
"spotify:track:0Lw6aQcBFWTQ9m4MSwwwes","Homicide","Logic, Eminem","Homicide","1","1","245413","spotify:user:iabouhashish","2019-05-03T17:08:47Z"
"spotify:track:3dmMyqDdULDoKFTgEqQ9QC","Anthracite","Lane 8, Tinlicker","Feld / Anthracite","1","2","316097","spotify:user:iabouhashish","2019-05-03T17:36:26Z"
"spotify:track:0DgYrnQjIsdp0UHVeIi3jl","Got Your Number","The Kooks","Got Your Number","1","1","246728","spotify:user:iabouhashish","2019-05-05T16:03:45Z"
"spotify:track:79PP4OBXnJjuSnAzSHIxWK","Killing For Love (with The Brite Lites)","José González, The Brite Lites","& The Brite Lites at Svenska Grammofonstudion","1","1","204026","spotify:user:iabouhashish","2019-05-07T16:33:58Z"
"spotify:track:4Jr5mz5SdCwCWuVhCxJoTo","GOMF (feat. BRIDGE)","DVBBS, BRIDGE","GOMF (feat. BRIDGE)","1","1","197217","spotify:user:iabouhashish","2019-05-07T17:38:48Z"
"spotify:track:0Wtk7mGnWcDoJqgUVHIPW6","Alligator","Of Monsters and Men","Alligator","1","1","184026","spotify:user:iabouhashish","2019-05-07T21:41:13Z"
"spotify:track:0KV31lpAioZThfiB3mxgk0","Kape Fear - Cousn Remix","Elder Island, Cousn","Kape Fear (Cousn Remix)","1","1","232640","spotify:user:iabouhashish","2019-05-07T23:59:12Z"
"spotify:track:5L7IgwUPhir2FJftGNXJDW","Heart","Rainbow Kitten Surprise","Mary (b-sides)","1","1","219696","spotify:user:iabouhashish","2019-05-13T15:35:59Z"
"spotify:track:1S26TjR6qfKgtd6Ob49Mr4","Poison","Allan Rayman","Poison","1","1","182266","spotify:user:iabouhashish","2019-05-13T15:36:23Z"
"spotify:track:3PzlFzsMRTorLECdX0HqgI","Not Givin' Up","James Deacon","Not Givin' Up","1","1","155610","spotify:user:iabouhashish","2019-05-14T18:55:48Z"
"spotify:track:0D1ZKHo1jI0gzOWZGhlyv3","Flames (feat. Ruel)","SG Lewis, Ruel","Flames","1","1","216765","spotify:user:iabouhashish","2019-05-15T19:12:24Z"
"spotify:track:2u8GDlTkOd3bLSXJM8ZmXg","SHE","The Blaze","DANCEHALL","1","3","218653","spotify:user:iabouhashish","2019-05-15T19:36:17Z"
"spotify:track:3KdPnZiYzQJJ5itDr8BjMM","Only You (feat. Tame Impala)","Theophilus London, Tame Impala","Only You (feat. Tame Impala)","1","1","213881","spotify:user:iabouhashish","2019-05-15T20:21:51Z"
