﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:5FjC0o2EGdlAMdc3hfeTMd","Way to be Loved","TOPS","Picture You Staring","1","1","263396","spotify:user:iabouhashish","2019-01-26T19:36:27Z"
"spotify:track:6Ep2z0erRqp8MHn43JbbJt","The Way Home","Mo Lowda & the Humble","Curse the Weather","1","1","239080","spotify:user:iabouhashish","2019-01-26T19:36:27Z"
"spotify:track:2AZnaJ9MLerdNPS1BmmzZD","Mercy (feat. What So Not & Two Feet)","MØ, What So Not, Two Feet","Forever Neverland","1","7","221479","spotify:user:iabouhashish","2019-01-26T19:36:27Z"
"spotify:track:441xiqBP3JiABJPAZDmVNG","haventhadlove","laye","haventhadlove","1","1","211371","spotify:user:iabouhashish","2019-01-26T19:36:27Z"
"spotify:track:7iM7Zkf3uFQWE4IbjwYoN0","Power Over Me","Dermot Kennedy","Power Over Me","1","1","206960","spotify:user:iabouhashish","2019-01-26T19:36:27Z"
"spotify:track:5EhLJxspK9SAIjUJfKQA6m","Rose","Allan Rayman","Rose","1","1","209653","spotify:user:iabouhashish","2019-01-26T19:36:27Z"
