﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:2aDkiUDtfgQTJtm5DiEKow","Ilaló - Baiuca Remix","Chancha Via Circuito, Mateo Kingman, Baiuca","Bienaventuranza Remixes","1","2","291181","spotify:user:iabouhashish","2019-08-01T09:06:46Z"
"spotify:track:2uGWFmJYpJMUNhzG1Zg6LN","Heartbeat (feat. Nathan Nicholson)","Claptone, Nathan Nicholson","Charmer","1","4","329537","spotify:user:iabouhashish","2019-08-01T09:14:12Z"
"spotify:track:1kJel05becyCwGDrNq0kmi","Want My Love","Kelvin Wood, MartynB","Want My Love","1","1","201201","spotify:user:iabouhashish","2019-08-01T13:11:03Z"
"spotify:track:5PoC7UjozHs1P2YSsxPtmx","Disfruto - Remix","Audioiko","Disfruto (Remix)","1","1","230000","spotify:user:iabouhashish","2019-08-01T09:36:58Z"
"spotify:track:56E8gwgU84DwmgALZkXX1T","Lady","Morlando, SJ Johnson","Lady","1","1","192013","spotify:user:iabouhashish","2019-08-04T17:19:46Z"
"spotify:track:3Fk8bs3cn1To3RirJk4Q8e","Blood (with Foy Vance)","ILLENIUM, Foy Vance","Blood (with Foy Vance)","1","1","248000","spotify:user:iabouhashish","2019-08-04T17:19:51Z"
"spotify:track:5sYxtT5C8uAzGbplBcjLYB","Alive","R3HAB, Vini Vici, PANGEA, DEGO","Alive","1","1","188695","spotify:user:iabouhashish","2019-08-04T17:25:01Z"
"spotify:track:6AYD3ztnzQhAJQ3SOWwqtP","Hope For The Underrated Youth","YUNGBLUD","Hope For The Underrated Youth","1","1","241691","spotify:user:iabouhashish","2019-08-04T17:26:50Z"
"spotify:track:14PVSmvbws1BrJynbTCJB7","Black Bull","Foals","Black Bull","1","1","187026","spotify:user:iabouhashish","2019-08-08T12:32:54Z"
"spotify:track:21MdRtOTdr2okhh8oRLhhv","whywhywhy","MisterWives","whywhywhy","1","1","200680","spotify:user:iabouhashish","2019-08-08T14:11:14Z"
"spotify:track:501a6C1zDnBaRu8iLBddhA","Hold On","Crooked Colours","Langata","1","6","246813","spotify:user:iabouhashish","2019-08-08T14:32:55Z"
