﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6ywMfE9nosHl8lTptcbTUn","Bad Timing","Rhys Lewis","Bad Timing","1","1","219013","spotify:user:iabouhashish","2019-01-26T19:36:34Z"
"spotify:track:4KVXtIoVeJnuEsheETi3Rh","Every High","Kyson","Every High","1","1","213204","spotify:user:iabouhashish","2019-01-26T19:36:34Z"
"spotify:track:7LqT7LqKsCh6epYR9UdAlP","Five Minutes","Her","Her","1","2","228506","spotify:user:iabouhashish","2019-01-26T19:36:34Z"
"spotify:track:27rdGxbavYJeBphck5MZAF","Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson, Miley Cyrus","Nothing Breaks Like a Heart (feat. Miley Cyrus)","1","1","217466","spotify:user:iabouhashish","2019-01-26T19:36:34Z"
"spotify:track:2tIazk7DH8aB4RhraMz5bF","After Hours","Madi Sipes & The Painted Blue","Privacy","1","3","247741","spotify:user:iabouhashish","2019-01-26T19:36:34Z"
"spotify:track:0zUJbZFIR5v2gCfbdg8yTS","Runaway","Mishaal","Runaway","1","1","151601","spotify:user:iabouhashish","2019-01-26T19:36:34Z"
"spotify:track:7FQzzDpesa2sgsXkGMBRqz","Where We Go","Jelani Aryeh","Suburban Destinesia","1","2","279087","spotify:user:iabouhashish","2019-01-26T19:36:34Z"
"spotify:track:4dilm4mV9RQ7RrCW7dcePo","Her Grace","Maverick Sabre, Chronixx","Her Grace","1","1","210500","spotify:user:iabouhashish","2019-01-26T19:36:50Z"
"spotify:track:1exSy3JGFDzUcDhhopGX6w","TTTTT","Loud","Une année record","1","4","220280","spotify:user:iabouhashish","2019-01-26T19:36:50Z"
"spotify:track:5Hgt600xQa8PMlNQ5J7Eji","Bloodless","Andrew Bird","Bloodless","1","1","388200","spotify:user:iabouhashish","2019-01-26T19:36:50Z"
"spotify:track:38iBxDoSL9mNxz2DaEJUDz","Love Her Madly","Lauren Ruth Ward","Happy Birthday Jim","1","7","197906","spotify:user:iabouhashish","2019-01-26T19:36:50Z"
