﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:0GHRVjxxKDpFBHKMfoTiQ2","Vidage","1000mods","Super Van Vacation","1","5","528111","spotify:user:iabouhashish","2019-02-10T19:12:39Z"
"spotify:track:1ftOsSfxkLChyju4aUeHPj","All for You","Club Yorke","All for You","1","1","227733","spotify:user:iabouhashish","2019-02-10T19:13:12Z"
"spotify:track:2CmiSLuWSE4HZiaZG9QCpE","Soothsayer","Cousin Tony's Brand New Firebird","Queen of Hearts - EP","1","2","222613","spotify:user:iabouhashish","2019-02-10T19:13:16Z"
"spotify:track:4NGb84RNMnoY56XtG20pUA","Like Eye Did","FIL BO RIVA","Like Eye Did","1","1","236933","spotify:user:iabouhashish","2019-02-10T19:13:48Z"
"spotify:track:3UokP8kRax6oUTTpCT2cex","Probably","Keir","Keir","1","1","236082","spotify:user:iabouhashish","2019-02-10T19:13:53Z"
"spotify:track:4pMTKJk6PjxZqUcZvCw3YS","I Don't Need Anybody Else","Keir","Keir","1","2","214615","spotify:user:iabouhashish","2019-02-10T19:13:53Z"
"spotify:track:3qVv5hNcQl0EXCjHbAs3in","Squeeze Me","Keir","Squeeze Me","1","1","190429","spotify:user:iabouhashish","2019-02-10T19:13:53Z"
"spotify:track:64iEd9WJqbIl6F6vKLRdzt","If I Get High - II","Nothing But Thieves","Nothing But Thieves","1","18","205400","spotify:user:iabouhashish","2019-02-10T19:13:58Z"
"spotify:track:5rpjEBQVAVKDDIPa5dI37A","Heavy Is the Head","Zac Brown Band, Chris Cornell","JEKYLL + HYDE","1","6","239746","spotify:user:iabouhashish","2019-02-10T19:14:07Z"
"spotify:track:6XuwiHxoUmeL8CXkF82TI1","Over","Honors","Over","1","1","266481","spotify:user:iabouhashish","2019-02-10T19:14:56Z"
"spotify:track:76MFbWyoqceiUK92eOynGh","Deliverance","Rationale","Rationale","1","10","219473","spotify:user:iabouhashish","2019-02-10T19:15:11Z"
"spotify:track:0w4m3Xp4svlIoyL94Zjlyd","&Run","Sir Sly","Don't You Worry, Honey","1","3","226587","spotify:user:iabouhashish","2019-02-10T19:15:37Z"
"spotify:track:49YNXgHWiNSxz2wGtXCVZ7","Set On Fire","MAGIC GIANT","In The Wind","1","3","215653","spotify:user:iabouhashish","2019-02-10T19:15:44Z"
"spotify:track:0bO5cYClO42BEC91I1mxkh","L.A.","Silences","L.A.","1","1","218168","spotify:user:iabouhashish","2019-02-10T19:15:56Z"
"spotify:track:5dugvbZRMChk9yHqL9vXe9","all in my mind","isaac gracie","all in my mind","1","1","238814","spotify:user:iabouhashish","2019-02-10T19:16:34Z"
"spotify:track:3VAeTjREoKPY1exOXR4oBm","Go Fuck Yourself","Two Feet","First Steps","1","1","129599","spotify:user:iabouhashish","2019-02-10T19:16:51Z"
"spotify:track:7pe2OKY04MW1Cunyqrai83","Quick Musical Doodles","Two Feet","First Steps","1","3","144000","spotify:user:iabouhashish","2019-02-10T19:16:51Z"
"spotify:track:6gGBL1uMBcNUOzSYfKreID","Had Some Drinks","Two Feet","Had Some Drinks","1","1","140973","spotify:user:iabouhashish","2019-02-10T19:16:55Z"
"spotify:track:42zJqS8TW1Lpsa186of3OY","I Feel Like I'm Drowning","Two Feet","I Feel Like I'm Drowning","1","1","186266","spotify:user:iabouhashish","2019-02-10T19:17:00Z"
"spotify:track:0b49amLX2WGFwGNmq6xE82","Love Is a Bitch","Two Feet","Love Is a Bitch","1","1","181466","spotify:user:iabouhashish","2019-02-10T19:17:00Z"
"spotify:track:0XDTLickoSEaHsScjRYRzd","Trouble in Mind","Larkin Poe","Reskinned","1","2","222733","spotify:user:iabouhashish","2019-02-10T19:17:04Z"
"spotify:track:2uHiilFcbTKma4sSWnHov9","Waking Up Without You","Rhys Lewis","Waking Up Without You","1","1","198160","spotify:user:iabouhashish","2019-02-10T19:17:32Z"
"spotify:track:7oJvPW43XEKZr9kUpwPZnS","We Move Easy","Welshly Arms","Welshly Arms","1","5","319586","spotify:user:iabouhashish","2019-02-10T19:17:39Z"
"spotify:track:6Ewiwgpu41zzslzcE1lgRs","Listening","Josh Cashman","Instinct","1","5","203560","spotify:user:iabouhashish","2019-02-10T19:18:15Z"
