﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:1ImSaJvKCQ0Gewcdx1KzF8","Aldrig Mer (feat. TENDER)","Kasbo, TENDER","Places We Don't Know","1","3","243918","spotify:user:iabouhashish","2019-04-02T16:45:31Z"
"spotify:track:2AkPmGCvLYm6k1agK533q4","I Can Feel It All","R.O, Konoba","I Can Feel It All","1","1","328060","spotify:user:iabouhashish","2019-04-02T18:57:57Z"
"spotify:track:6o5sUTvE52kuzEhWDTq2hs","Land Lines","BOII","Land Lines","1","1","227333","spotify:user:iabouhashish","2019-04-04T13:25:53Z"
"spotify:track:3lj0CJaK7omZ7Z8nV8JGJ6","Hurrah","Make a Move","Gib Dir","1","4","218500","spotify:user:iabouhashish","2019-04-04T14:17:07Z"
"spotify:track:16KT03GgHUXuU2FOCttso0","Carousel","Amber Run","Carousel","1","1","166878","spotify:user:iabouhashish","2019-04-04T14:38:00Z"
"spotify:track:6sHByho7nTr8EuarliCllk","Father Ocean - Edit","Monolink","Father Ocean (Edit)","1","1","223157","spotify:user:iabouhashish","2019-04-04T14:46:59Z"
"spotify:track:1moShKo1RrxZ8PCrhSIf8Q","Night Running","Cage The Elephant, Beck","Night Running","1","1","208133","spotify:user:iabouhashish","2019-04-04T15:45:49Z"
"spotify:track:0GuevCVW2lN0EUPbcuJfRu","Holy Water","morgxn","Holy Water","1","1","204210","spotify:user:iabouhashish","2019-04-04T16:00:16Z"
"spotify:track:10KQrsptNFQ0rwr7rHYjeu","GFY","Dennis Lloyd","Exident","1","4","186666","spotify:user:iabouhashish","2019-04-05T17:14:40Z"
"spotify:track:46HOm1ibTNCdDmxeyvKcOz","Hungry Child","Hot Chip","Hungry Child","1","2","365240","spotify:user:iabouhashish","2019-04-06T16:46:36Z"
"spotify:track:5YZwz9xLPPBNfevXuIzcsZ","Satisfied - Edit","Catching Flies","Satisfied","1","1","223336","spotify:user:iabouhashish","2019-04-08T14:53:33Z"
"spotify:track:3QRajDfxr0jZsZUwamnUyS","Be My Organ","Beacon","Gravity Pairs","1","2","257528","spotify:user:iabouhashish","2019-04-08T16:48:59Z"
"spotify:track:2HZzRcA4c9XbGDpt7U1ZBf","I Wait for You - Ben Pearce Remix","SOULS, Ben Pearce","I Wait for You (Ben Pearce Remix)","1","1","404520","spotify:user:iabouhashish","2019-04-08T16:18:16Z"
"spotify:track:33mHDUdoiqa8CH9gzAd4ju","Land of the Blind - Edit","Bondi","Land of the Blind (Edit)","1","1","238141","spotify:user:iabouhashish","2019-04-08T16:42:48Z"
"spotify:track:6CQnrDJMrLKGQY0xdSRGz7","Like A Motherless Child - George FitzGerald Remix","Moby, George FitzGerald","Like A Motherless Child (George FitzGerald & UNDERHER Remixes)","1","1","285931","spotify:user:iabouhashish","2019-04-08T17:51:19Z"
"spotify:track:5Dc6kJxciAXgi4aFHgp5X7","Phantom Limb","The Messenger Birds","Phantom Limb","1","1","230000","spotify:user:iabouhashish","2019-04-10T17:20:27Z"
"spotify:track:6nDKrPlXdpomGBgAlO7UdP","SOS","Avicii, Aloe Blacc","SOS","1","1","157202","spotify:user:iabouhashish","2019-04-13T14:12:40Z"
"spotify:track:70pZIQqQ37SrNCADx0FiPN","Jet Black (feat. Brandy)","Anderson .Paak, Brandy","Ventura","1","9","208395","spotify:user:iabouhashish","2019-04-13T18:32:43Z"
"spotify:track:75e5IAhy49eoYHncQNVsh8","DEAD TO ME","blackbear","DEAD TO ME","1","1","180575","spotify:user:iabouhashish","2019-04-13T18:43:52Z"
"spotify:track:4HZ66Kgu13IVGUDD6zr6Wd","Left Alone","Zero 9:36","Left Alone","1","1","195223","spotify:user:iabouhashish","2019-04-13T22:23:37Z"
