﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:7KtLnQnLsAOC4ES3WT8jhS","Her (Dinosaur Remix)","Rosenfeld, Dinosaur","Her (Dinosaur Remix)","1","1","251111","spotify:user:iabouhashish","2019-08-30T17:48:48Z"
"spotify:track:3z2wLXSa03K4UD6ytjraOJ","Lucky Star","Faul & Wad Ad, Superfunk, Ron Carroll","Lucky Star","1","1","158302","spotify:user:iabouhashish","2019-08-30T20:08:11Z"
"spotify:track:5JY0azC6sG48VwE5HtPaws","The Darkness Has a Voice","Amber Run","The Darkness Has a Voice","1","1","210693","spotify:user:iabouhashish","2019-08-30T20:13:38Z"
"spotify:track:0ZdSPHnoFUAE1tck8oxSyJ","Taker","DIIV","Taker","1","1","268800","spotify:user:iabouhashish","2019-08-30T22:24:49Z"
"spotify:track:3bVO7Gzkx8Q7601SnpfYgt","Let Me Do My Thing","Jordan Max","Let Me Do My Thing","1","1","323173","spotify:user:iabouhashish","2019-08-31T16:09:21Z"
"spotify:track:3Ej8frxLOam0qx1HvCcipW","England's Dreaming","Boston Manor","Welcome to the Neighbourhood","1","4","217373","spotify:user:iabouhashish","2019-08-30T22:38:39Z"
"spotify:track:6cqcg3KIQ7jfedA59373oO","Far Out Dust","Talos","Far Out Dust","1","12","282043","spotify:user:iabouhashish","2019-09-02T15:30:23Z"
"spotify:track:4dCVU7KoQ9Zb6OOFDtZyAu","Right Place - Ribb[]n Remix","Nathan Ball, RIBB[]N","Right Place (Ribb[]n Remix)","1","1","268651","spotify:user:iabouhashish","2019-09-01T16:16:50Z"
"spotify:track:6zvqrpp8S7fnwUN1EqgRD1","Feeling This","dzill","Feeling This","1","1","250285","spotify:user:iabouhashish","2019-09-02T00:39:12Z"
"spotify:track:6sLohu3lQbmMhYVnb6OTvw","Another Me (with Dylan Matthew)","Seven Lions, Excision, Wooli, Dylan Matthew","Another Me (with Dylan Matthew)","1","1","208052","spotify:user:iabouhashish","2019-09-02T00:46:06Z"
"spotify:track:43dsrLaA0An1OZ2mWlaInn","Origins","Belle Mt","Origins","1","1","215186","spotify:user:iabouhashish","2019-09-02T20:18:03Z"
"spotify:track:421leiR6jKlH5KDdwLYrOs","Dance Monkey","Tones and I","Dance Monkey","1","1","209754","spotify:user:iabouhashish","2019-09-03T19:00:31Z"
"spotify:track:1oW9LQ9KyFZ6rihgDbn14z","All Around The World (feat. Bryn Christopher)","Matoma, Bryn Christopher","All Around The World (feat. Bryn Christopher)","1","1","203395","spotify:user:iabouhashish","2019-09-04T06:35:11Z"
"spotify:track:05mpCaQXVs9Az182W5uI1m","High","ooi","High","1","1","189817","spotify:user:iabouhashish","2019-09-04T15:05:44Z"
"spotify:track:13AOZgwLkixg0OIHFodNiL","Push","KONGOS","Push","1","1","216874","spotify:user:iabouhashish","2019-09-05T16:26:28Z"
"spotify:track:38Z9YAphKdjiWrU08KaUt5","Another Guy","Luke Marzec","Chances","1","2","248065","spotify:user:iabouhashish","2019-09-04T17:41:37Z"
"spotify:track:7juealXfkel1kLInjvY4W8","Be Good To Me (feat. Seinabo Sey)","Jacob Banks, Seinabo Sey","Village","1","9","250826","spotify:user:iabouhashish","2019-09-04T18:04:28Z"
"spotify:track:1SUbExhoNkAI1SnLNIhh8M","Without You","John Newman, Nina Nesbitt","Without You","1","1","207965","spotify:user:iabouhashish","2019-09-05T16:17:22Z"
"spotify:track:4Db09SG2djxOfy74h0ToT3","Crazy","Felon","Crazy","1","1","180293","spotify:user:iabouhashish","2019-09-05T16:55:43Z"
"spotify:track:5iN7u2S31T8Mu5LC5JaCxO","Oh No!!!","grandson","Oh No!!! / Rock Bottom","1","1","215035","spotify:user:iabouhashish","2019-09-05T20:20:09Z"
"spotify:track:0C5X8RJXZNuGO2CfQJumb5","The Violence","Asking Alexandria","The Violence","1","1","208395","spotify:user:iabouhashish","2019-09-05T20:23:02Z"
"spotify:track:5KkdV1Iq79PMNjHyznVOMW","Autoportrait","Demob Happy","Autoportrait","1","1","202599","spotify:user:iabouhashish","2019-09-05T20:33:56Z"
"spotify:track:1b4XC7b0oysSHYOszYTVrA","Pink","Two Feet","Pink","1","1","124453","spotify:user:iabouhashish","2019-09-06T16:05:34Z"
"spotify:track:0qKuePv88cZJgwzgi82zhv","Melodya","Spada","Melodya","1","1","165954","spotify:user:iabouhashish","2019-09-06T22:45:41Z"
"spotify:track:2GcgBuIJjOCRbGiLPwvnFV","The Big Picture","Last Train","The Big Picture","1","1","627479","spotify:user:iabouhashish","2019-09-07T07:11:14Z"
"spotify:track:2HMTLM3uA0NsOU1IkNufSj","Try Hard Fool","The Growlers","Try Hard Fool","1","1","190581","spotify:user:iabouhashish","2019-09-09T02:30:46Z"
"spotify:track:5IkpSW0Lr0mOGNYLtu6xOR","Colder","Christopher Schwarzwälder, Iannis Ritter","Out the Window","1","2","381530","spotify:user:iabouhashish","2019-09-11T20:47:09Z"
"spotify:track:2fhAEQ0rBKl8bY8PoEmZYZ","Maybe","half•alive","Now, Not Yet","1","3","193306","spotify:user:iabouhashish","2019-09-12T13:05:24Z"
"spotify:track:5lIwTyrz9zw2f9yr1ckgex","Into Happiness","Phantogram","Into Happiness","1","1","201093","spotify:user:iabouhashish","2019-09-12T22:15:11Z"
"spotify:track:6xZ5sJAKOVFHK99gQ9Ywml","TrusT","half•alive","Now, Not Yet","1","6","257120","spotify:user:iabouhashish","2019-09-13T15:36:43Z"
"spotify:track:1rpqjhMgYDvBTudenWd8G5","Don't Lose (Dextric Remix)","Elder Island, Dextric","Don't Lose","1","2","180344","spotify:user:iabouhashish","2019-09-13T20:50:05Z"
"spotify:track:7pDGsKTNz8VcJl6VRkal3X","Heaven Only Knows - Extended Mix","Bob Moses","Battle Lines [Remixed]","1","16","394786","spotify:user:iabouhashish","2019-09-13T21:37:55Z"
"spotify:track:5AJbw1r0xv51AwrGVs890Y","Urges","Lastlings","Urges","1","1","221681","spotify:user:iabouhashish","2019-09-14T03:03:05Z"
"spotify:track:6tB4XVKceo2307SSWXaO0y","Just Friends","Hayden James, Boy Matthews","Just Friends","1","1","238991","spotify:user:iabouhashish","2019-09-14T03:48:56Z"
"spotify:track:2UsqfOoYCDm9tB3JB0nFCY","I C Light","Crooked Colours","Langata","1","5","180420","spotify:user:iabouhashish","2019-09-14T14:41:15Z"
"spotify:track:3a1lQufus4fnpiuB4Jhkuk","Wild West","Dennis Lloyd","Wild West","1","1","164203","spotify:user:iabouhashish","2019-09-14T16:50:05Z"
"spotify:track:4zHphnQaIiwuUGxOOfYZac","Eye in the Wall","Perfume Genius","Eye in the Wall","1","1","522418","spotify:user:iabouhashish","2019-09-16T13:07:50Z"
"spotify:track:54a7GzB9kGhwwNBXM8gd8W","Say Hyena","So Kindly","Nothing to Noise","1","3","237917","spotify:user:iabouhashish","2019-09-16T16:15:26Z"
"spotify:track:3UycfXQYIVuEbbELv1V27x","Submarines","Daithí, Ailbhe Reddy","Submarines","1","1","207765","spotify:user:iabouhashish","2019-09-16T16:36:34Z"
"spotify:track:5GxYjhYOWlmE7hBK55QAn8","Not Your World","The Parlor Mob","Dark Hour","1","10","191621","spotify:user:iabouhashish","2019-09-17T17:43:48Z"
"spotify:track:0c1Luu0yAEaKT4ZCa8N0fu","The Game","Milky Chance","The Game","1","1","213280","spotify:user:iabouhashish","2019-09-17T17:46:08Z"
"spotify:track:0uBNqy6taLbUqTy605rCXV","Destroy Me","grandson","a modern tragedy vol. 3","1","4","223150","spotify:user:iabouhashish","2019-09-17T17:46:16Z"
"spotify:track:0LcN82PW3JQLCnyEQWAFs5","Need You","Tinlicker, Thomas Oliver","Need You","1","1","213977","spotify:user:iabouhashish","2019-09-17T18:26:45Z"
"spotify:track:6TYyNok6Bkt2EkWbG4RBGm","Like I Do","Moncrieff","Like I Do","1","1","217400","spotify:user:iabouhashish","2019-09-18T04:03:24Z"
"spotify:track:21Z6gd6pa89L9IFZtfvVOE","Fold Me In","Yule Post, Radar Bird","Fold Me In","1","1","213258","spotify:user:iabouhashish","2019-09-18T15:40:26Z"
"spotify:track:2FCoahJXlFcGCRiQ87O0eU","Tell Me","Diamond Thug","Tell Me","1","1","171166","spotify:user:iabouhashish","2019-09-18T15:54:44Z"
"spotify:track:3zwR7O61Dl7hsf5nwENrvy","20:25","Flux Pavilion, What So Not, The Chain Gang Of 1974","20:25","1","1","232053","spotify:user:iabouhashish","2019-09-18T18:29:01Z"
"spotify:track:01iab9HlD9EP9LZaimGQqo","Messiah","Klingande, Bright Sparks","Messiah","1","1","184200","spotify:user:iabouhashish","2019-09-18T18:33:44Z"
"spotify:track:5dmebdhHbqehVz7GWFtDqa","Sailing Away","MindMassage, Rosa","Sailing Away","1","1","214000","spotify:user:iabouhashish","2019-09-18T19:10:59Z"
"spotify:track:0G1wyaaoUnc10lJD1IlOqV","Likable","Vigiletti, Goonsoul","Likable","1","1","260876","spotify:user:iabouhashish","2019-09-18T19:23:18Z"
"spotify:track:0njZM9hISA7MaO01hvZKXZ","Reds","Michigander","Where Do We Go From Here","1","3","261141","spotify:user:iabouhashish","2019-09-21T18:25:44Z"
"spotify:track:6qtKd36xxkTKLGNaMm7Vvp","Torn Up","Ready the Prince","Torn Up","1","1","209160","spotify:user:iabouhashish","2019-09-21T18:28:16Z"
"spotify:track:3HI54kkKSEZO2wp9hV5tgo","Already Know","Adventure Club, Said the Sky, Caly Bevier","Already Know","1","1","230852","spotify:user:iabouhashish","2019-09-21T19:02:18Z"
