﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:7d1LzPHqTK1PzYOwuST4bq","HOLD YOU DOWN","X Ambassadors","HOLD YOU DOWN","1","1","197172","spotify:user:iabouhashish","2019-06-02T19:46:36Z"
"spotify:track:79QItQ1wja0Th3s3XsFsIG","Run for Me - Edit","SebastiAn, Gallant","Run for Me","1","1","229988","spotify:user:iabouhashish","2019-06-04T09:27:53Z"
"spotify:track:6bWBLZLBRQEJ5KsLicouNB","I Think I'm OKAY (with YUNGBLUD & Travis Barker)","Machine Gun Kelly, YUNGBLUD, Travis Barker","I Think I'm OKAY (with YUNGBLUD & Travis Barker)","1","1","170439","spotify:user:iabouhashish","2019-06-09T17:11:54Z"
"spotify:track:0cHb220nc03YywnwYuQZMb","Truth Never Lies","Lost Frequencies, Aloe Blacc","Truth Never Lies","1","1","191762","spotify:user:iabouhashish","2019-06-09T17:12:00Z"
"spotify:track:0vrmHPfoBadXVr2n0m1aqZ","Heaven","Avicii","TIM","1","2","277261","spotify:user:iabouhashish","2019-06-09T17:12:09Z"
"spotify:track:6vRCKJDtnrJEcyyzIMa0w0","Never Go Back - Robin Schulz Remix","Dennis Lloyd, Robin Schulz","Never Go Back (Remixes)","1","1","184652","spotify:user:iabouhashish","2019-06-09T17:12:18Z"
"spotify:track:0RtkHfadSVMBrbCdiu5ZKh","Lonely Feelings","Love Supreme","Love Supreme","1","2","258493","spotify:user:iabouhashish","2019-06-11T09:18:47Z"
"spotify:track:0Lfpj3qyKJH7QnE1PHZsv0","Gibraltar","Bilderbuch","SCHICK SCHOCK","1","12","315933","spotify:user:iabouhashish","2019-06-11T13:22:10Z"
"spotify:track:4mTnrDYJsLnIiuR4RVAclQ","Liquid (feat. John Floreani)","Boston Manor, John Floreani","Liquid","1","1","229465","spotify:user:iabouhashish","2019-06-11T18:36:01Z"
"spotify:track:68aycOFQLlK7RYFkslCQc0","On & On","Otherkin","On & On","1","1","242018","spotify:user:iabouhashish","2019-06-11T18:44:11Z"
"spotify:track:0WPPb5KwaOQOqdGK2LwJQr","Nunchuk","SAINT PHNX","Nunchuk","1","1","180256","spotify:user:iabouhashish","2019-06-11T18:47:10Z"
"spotify:track:6XZ8SzOsrIPce5JdgMeJFF","Rockstar","YONAKA","Don't Wait 'Til Tomorrow","1","5","223070","spotify:user:iabouhashish","2019-06-12T13:22:49Z"
"spotify:track:0NEqW5kS3sbGeUtHJ6yEG6","Ready To Love - Mercer Radio Edit","The Magician, Mercer","Ready To Love (The Remixes)","1","2","197546","spotify:user:iabouhashish","2019-06-13T04:56:09Z"
"spotify:track:1VYj8u5I4L5Xl21zQiQMx7","I Don't Care (with Justin Bieber) - Jonas Blue Remix","Ed Sheeran, Justin Bieber, Jonas Blue","I Don't Care (with Justin Bieber) [Jonas Blue Remix]","1","1","192681","spotify:user:iabouhashish","2019-06-13T08:32:17Z"
"spotify:track:7p0tz5SeCrSxTLSvwR8W3D","Let You Know","Flume, London Grammar","Let You Know","1","1","199579","spotify:user:iabouhashish","2019-06-13T16:47:08Z"
"spotify:track:751XUv80Rp7sM9sTR9Jmep","White Wishy Washy World","Quarry","White Wishy Washy World","1","1","209600","spotify:user:iabouhashish","2019-06-14T12:44:32Z"
"spotify:track:7BTwyYToOWoTJ8Ir4fM7mR","Heaven - GG Magree Remix","Big Wild, GG Magree","Superdream (Remixes)","1","4","198425","spotify:user:iabouhashish","2019-06-14T20:35:12Z"
"spotify:track:5CR8jioIWEB0yaS4Ap2mz5","Kem Kan Eg Ringe (feat. Store P & Lars Vaular)","Kygo, Store P, Lars Vaular","Kem Kan Eg Ringe (feat. Store P & Lars Vaular)","1","1","198032","spotify:user:iabouhashish","2019-06-15T18:43:47Z"
"spotify:track:523WvLKaNUSeyRXvKBjVJm","Dream in Colour","Franc Moody","Dream in Colour","1","1","198584","spotify:user:iabouhashish","2019-06-16T08:29:57Z"
"spotify:track:4C1yTiiMpQ5U2n85rme8Wa","Lost to You","Hayden James, FARR","Between Us","1","5","209898","spotify:user:iabouhashish","2019-06-16T17:57:59Z"
"spotify:track:0uL9PQaOkP4TzqroIKAtIf","Feelin' - Interlude","Hayden James","Between Us","1","4","163406","spotify:user:iabouhashish","2019-06-16T18:06:36Z"
"spotify:track:76azBJomsdwxUacG6eoxcC","All You Need To Know (feat. Calle Lehmann) - Riggi & Piros Remix","Gryffin, SLANDER, Calle Lehmann, Riggi & Piros","All You Need To Know (feat. Calle Lehmann) [The Remixes]","1","1","192000","spotify:user:iabouhashish","2019-06-16T18:09:40Z"
"spotify:track:1H7idkNyn8cPtv33fX27ke","Palm Trees","¿Téo?","Pockets","1","1","226132","spotify:user:iabouhashish","2019-06-16T22:46:11Z"
"spotify:track:6K1mrrB0Xz1p6KHHzhPEC7","Une Lettre","NEIKED, Ellen Birath","Best Of Hard Drive","1","6","200913","spotify:user:iabouhashish","2019-06-17T07:40:04Z"
"spotify:track:3naec8Z0swBgT8r4aKjzrK","Walking On Fire - Wankelmut Remix","Rilan & The Bombardiers, Wankelmut","Walking On Fire (Wankelmut Remix)","1","1","196106","spotify:user:iabouhashish","2019-06-17T07:52:43Z"
"spotify:track:0h3fouQyfqqBM9i2LiwYxn","Hold Tight","900 Miles, The Kooks","Hold Tight","1","1","222727","spotify:user:iabouhashish","2019-06-17T07:55:07Z"
"spotify:track:0w5Lkb6jcW8K9g8JgWtsQk","Learn to Love Me","TRAILS, JABS","Learn to Love Me","1","1","200270","spotify:user:iabouhashish","2019-06-17T08:11:41Z"
"spotify:track:1Qk0bpqt5hsjC5Dv4f9PRn","Maybe","GRiZ, Yoshi Flower","Ride Waves","1","10","307308","spotify:user:iabouhashish","2019-06-17T08:29:36Z"
"spotify:track:0x0uobgoQpUnTKw8wFMypM","Help Me","PLÜM","Help Me","1","1","182654","spotify:user:iabouhashish","2019-06-17T12:25:25Z"
"spotify:track:0JIcWmxwEpv740agHLbVB5","Summer Lover (feat. Devin & Nile Rodgers)","Oliver Heldens, Devin, Nile Rodgers","Summer Lover (feat. Devin & Nile Rodgers)","1","1","194480","spotify:user:iabouhashish","2019-06-17T12:58:38Z"
"spotify:track:3lO38SiB2WAQRqTAHN7WTC","Borderline - Vanic Remix","Tove Styrke, Vanic","Borderline (Vanic Remix)","1","1","256500","spotify:user:iabouhashish","2019-06-17T13:43:30Z"
"spotify:track:71yBmLTZ6wmxcHUhtSObXV","Garden","Elder Island","Elder Island","1","3","261135","spotify:user:iabouhashish","2019-06-17T16:40:07Z"
"spotify:track:03KisebN9LuPAchPJm32M8","Feeling You","Harrison Storm","Feeling You","1","1","201195","spotify:user:iabouhashish","2019-06-17T16:50:41Z"
"spotify:track:5fHkhbyNezBIPMoKCJa0AQ","First Person On Earth","Robert DeLong","See You In The Future","1","3","173447","spotify:user:iabouhashish","2019-06-19T12:03:34Z"
"spotify:track:4kN2TJ0yXs8AQC6WFw73Ze","sex money feelings die REMIX (feat. Lil Baby & snowsa)","Lykke Li, Lil Baby, snowsa","sex money feelings die REMIX (feat. Lil Baby & snowsa)","1","1","162327","spotify:user:iabouhashish","2019-06-20T08:10:43Z"
"spotify:track:0ts61Ufav0d4yyT3SLzF1q","ISOU","SHAED","ISOU / Thunder","1","1","213372","spotify:user:iabouhashish","2019-06-20T12:50:14Z"
"spotify:track:2bb4bJvQOMYGJep0jRG6xd","Cavalry (English Version)","Mashrou' Leila","Cavalry (English Version)","1","1","191812","spotify:user:iabouhashish","2019-06-20T14:54:52Z"
"spotify:track:1XGfF8POOjMJcjfKQGvPr2","I Can Change - wiidope Remix","Lake Street Dive, Wiidope","I Can Change (wiidope Remix)","1","1","189540","spotify:user:iabouhashish","2019-06-20T19:08:35Z"
"spotify:track:2OcQ3jWdw0k7ehTyE12BC0","Easy Loving You (with Kamille)","SG Lewis, KAMILLE","Dawn","1","6","295119","spotify:user:iabouhashish","2019-06-21T12:07:50Z"
"spotify:track:6L0MtLLPMkNyxdTPiwcPIU","Stitch","Allan Rayman","Stitch","1","1","165826","spotify:user:iabouhashish","2019-06-21T23:48:36Z"
"spotify:track:4hPpVbbakQNv8YTHYaOJP4","One Thing Right","Marshmello, Kane Brown","One Thing Right","1","1","181823","spotify:user:iabouhashish","2019-06-22T08:09:56Z"
"spotify:track:01LTzmitkMqLmmrEEyUkqx","Just When","Yellow Days","Just When","1","1","210213","spotify:user:iabouhashish","2019-06-22T15:45:10Z"
"spotify:track:7dVAsjR9Eeos01WoOAQ2UV","Let Go (feat. Fiora) - Festival Mix","Seven Lions, Fiora","Let Go (feat. Fiora) [Festival Mix]","1","1","277394","spotify:user:iabouhashish","2019-06-22T22:14:17Z"
