﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:5WoM2i48QDkHOLfKqrbeZL","Défiler - Bande originale de la capsule No. 5 Mosaert","Stromae","Défiler (Bande originale de la capsule No. 5 Mosaert)","1","1","530842","spotify:user:iabouhashish","2019-01-26T19:36:06Z"
"spotify:track:4ajF5UznaEpfHFXv64AQ7T","Beautiful","Said the Sky, Diamond Eyes","Wide-Eyed","1","5","173700","spotify:user:iabouhashish","2019-01-26T19:36:06Z"
"spotify:track:0O7UWPjKC3FHWOdZblZBs7","I'm Not A Saint","Billy Raffoul","I'm Not A Saint","1","1","195166","spotify:user:iabouhashish","2019-01-26T19:36:06Z"
"spotify:track:3hTydx2QVAE7NZkVvsNOeK","Chapels","Giant Rooks","New Estate","1","3","283809","spotify:user:iabouhashish","2019-01-26T19:36:06Z"
"spotify:track:1phRuf0KNLOFGzDVE2UYIv","Palace","Matthew And The Atlas","Palace","1","1","188424","spotify:user:iabouhashish","2019-01-26T19:36:06Z"
"spotify:track:2pIzjCPKtZMbNnB6vOXcng","Hotel Beds","Elder Island","Seeds in Sand","1","5","233776","spotify:user:iabouhashish","2019-01-26T19:36:06Z"
"spotify:track:7wmK6pcmjsRIm2d2JqyST4","The Day I Die","ISLAND","The Day I Die","1","1","202960","spotify:user:iabouhashish","2019-01-26T19:36:06Z"
"spotify:track:3o4OB9XTVutBdykI4VbXHe","Hurt People","Two Feet, Madison Love","Hurt People","1","1","194853","spotify:user:iabouhashish","2019-01-26T19:36:06Z"
"spotify:track:5d1G2EevctGiuNYrDJPphT","Where Did I Go?","Jorja Smith","Where Did I Go?","1","1","190324","spotify:user:iabouhashish","2019-01-26T19:36:06Z"
"spotify:track:6mFEmTzAHJ1gzxxsCnvBKg","Watch it Grow","KR3TURE","Watch it Grow","1","1","209825","spotify:user:iabouhashish","2019-01-26T19:36:06Z"
