﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:0P09jCRL9Oc5aGNAVndgoA","On Replay","Costa Leon, SIMONNE","Hardwell On Air - Best of July 2019 Pt. 1","1","2","171639","spotify:user:iabouhashish","2019-07-06T09:19:23Z"
"spotify:track:1z1Hg7Vb0AhHDiEmnDE79l","All the Time - Don Diablo Remix","Zara Larsson, Don Diablo","All the Time (Don Diablo Remix)","1","1","176616","spotify:user:iabouhashish","2019-07-07T04:25:08Z"
"spotify:track:2FvR6MsnaIqmmenJrC1bbE","Little Bit Of Love - Kolonie Remix","Tritonal, Rachel Platten, Kolonie","Little Bit Of Love (Remixes)","1","2","229118","spotify:user:iabouhashish","2019-07-07T15:33:56Z"
"spotify:track:5MtbOB0Kwki4zuF8q3keDy","University Avenue - Radio Edit","We Should Hang Out More","Tradeston Knights","1","3","208000","spotify:user:iabouhashish","2019-07-07T15:48:54Z"
"spotify:track:0r6CKnK09wzl2thLeJ4VJY","Shine Over Me (feat. Shira)","Kisma, Shira","Shine Over Me (feat. Shira)","1","1","238064","spotify:user:iabouhashish","2019-07-09T04:31:40Z"
"spotify:track:0LslTOMWvJzKrHbIVvm1hr","Struggle - Luca Remix","Maan On The Moon, Luca","Black Train & Struggle (Remixes)","1","3","215053","spotify:user:iabouhashish","2019-07-09T09:50:05Z"
"spotify:track:22OTkRbHhVzpWoClQlL2dQ","Broken Wings","Kiran M Sajeev, Soul Lifters, Claire Willis","Broken Wings","1","1","236687","spotify:user:iabouhashish","2019-07-10T12:10:27Z"
"spotify:track:1Br4IrkSO9QNiGZEsmEKNo","Treat Me Right","Türküm","ANTI-SOBER","1","11","128347","spotify:user:iabouhashish","2019-07-10T12:23:10Z"
"spotify:track:08UtM9Q5WDq05cOHYIBlX1","Before the New","Cozmoe","The Long Way Home","1","3","236160","spotify:user:iabouhashish","2019-07-10T12:26:19Z"
"spotify:track:6lAokWshUFygHp6ZwT4WXQ","Somebody Else","Flux Pavilion, GLNNA","Somebody Else","1","1","240000","spotify:user:iabouhashish","2019-07-11T17:12:44Z"
"spotify:track:0Q13VxbegrKHyPuLvkwwO5","Mary Always","Khruangbin","Hasta El Cielo","1","3","194140","spotify:user:iabouhashish","2019-07-13T08:07:18Z"
"spotify:track:6Sw0DXMinATz4FTYaO9MxS","Better With You - Kastra & twoDB Remix","3LAU, Justin Caruso, Iselin, twoDB, Kastra","Better With You (Remixes)","1","2","178064","spotify:user:iabouhashish","2019-07-13T16:52:26Z"
"spotify:track:5KEtEtJOqsLFpxiWCh6b5P","Snake Charmer","Parov Stelar, Kovacs","Snake Charmer","1","1","172021","spotify:user:iabouhashish","2019-07-13T11:24:03Z"
"spotify:track:5cInnHweXJJrRsHxwihgkK","Good News","K.Flay","Solutions","1","6","211026","spotify:user:iabouhashish","2019-07-13T15:16:25Z"
"spotify:track:0IhTEIjFaRt3B2NQYf9azQ","Thing For You (With Martin Solveig)","David Guetta, Martin Solveig","Thing For You (With Martin Solveig)","1","1","191398","spotify:user:iabouhashish","2019-07-13T17:05:47Z"
"spotify:track:6jin465re80co3DeK8hsns","Remember The Name (feat. Eminem & 50 Cent)","Ed Sheeran, Eminem, 50 Cent","Remember The Name (feat. Eminem & 50 Cent)","1","1","207760","spotify:user:iabouhashish","2019-07-14T10:52:39Z"
"spotify:track:4E8nFDoqXZLCARdOmDNFvM","You're Different","The Shelters","You're Different","1","1","186440","spotify:user:iabouhashish","2019-07-14T11:41:49Z"
"spotify:track:6X1CDSn0NoJMwDWc3VCr3i","Harder","Jax Jones, Bebe Rexha","Harder","1","1","159753","spotify:user:iabouhashish","2019-07-14T15:09:47Z"
"spotify:track:3ScM8IvndjLcJ9VyAc4EnS","Way To Break My Heart (feat. Skrillex)","Ed Sheeran, Skrillex","No.6 Collaborations Project","1","14","190293","spotify:user:iabouhashish","2019-07-14T15:09:52Z"
"spotify:track:3Bhy3iP4BgKZGF29Xlfbs8","Get Up","Yellow Claw, KIDDO","Get Up","1","1","166320","spotify:user:iabouhashish","2019-07-14T15:35:35Z"
"spotify:track:47UnzjxpWvJKCverxM1OaS","two nights part ii (Lykke Li x Skrillex x Ty Dolla $ign)","Lykke Li, Skrillex","two nights part ii (Lykke Li x Skrillex x Ty Dolla $ign)","1","1","210994","spotify:user:iabouhashish","2019-07-15T07:30:44Z"
"spotify:track:0SfGMTKNb14oqsABBwaXC5","TTYDTM","Big Words","TTYDTM","1","1","223680","spotify:user:iabouhashish","2019-07-15T10:12:22Z"
"spotify:track:6uCzY8MKTcLDExUR6nGl99","Wolf Totem","The HU","Wolf Totem","1","1","338000","spotify:user:iabouhashish","2019-07-15T10:12:46Z"
