﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:60QoePs4iQCs2aCZm96ew2","I Got Love (feat. Nate Dogg)","Don Diablo, Nate Dogg","I Got Love (feat. Nate Dogg)","1","1","159024","spotify:user:iabouhashish","2019-02-10T20:25:43Z"
"spotify:track:1usoXi4f0BnMART4uActEA","Mocca - Remix","Lalo Ebratt, J Balvin, Trapical","Mocca (Remix)","1","1","202876","spotify:user:iabouhashish","2019-02-10T20:25:56Z"
"spotify:track:2tIazk7DH8aB4RhraMz5bF","After Hours","Madi Sipes & The Painted Blue","Privacy","1","3","247741","spotify:user:iabouhashish","2019-02-10T20:26:15Z"
"spotify:track:41WPocvLc3zvC48Xo1duZo","Cliffs","Rosenfeld, Gktrk, Fenris","Cliffs","1","1","197779","spotify:user:iabouhashish","2019-02-10T20:26:38Z"
"spotify:track:1b9EeAMdUelH6wSMZNQDvE","Cool Cool Boy","Rosenfeld","Cool Cool Boy","1","1","168011","spotify:user:iabouhashish","2019-02-10T20:26:52Z"
"spotify:track:34vCWXqZ0NkVJEiBlbJHoA","Do It for Me","Rosenfeld","Do It for Me","1","1","202972","spotify:user:iabouhashish","2019-02-10T20:26:52Z"
"spotify:track:3hqwWUExarTAm9v1Nei0uU","Loudmouth","Cailin Russo","House with a Pool","1","4","242200","spotify:user:iabouhashish","2019-02-10T20:27:00Z"
"spotify:track:0olEV0xHPcpVOPZfg4MSgR","Faking It","Sasha Sloan","Faking It","1","1","167625","spotify:user:iabouhashish","2019-02-10T20:27:03Z"
"spotify:track:02CygBCQOIyEuhNZqHHcNx","It Runs Through Me","Tom Misch, De La Soul","Geography","1","6","261881","spotify:user:iabouhashish","2019-02-10T20:27:13Z"
"spotify:track:5yE8kHoYxY3K3fRT3h7lYr","Beauty","Wolf Colony","Unmasked","1","3","202053","spotify:user:iabouhashish","2019-02-10T20:27:13Z"
