﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:36LcavooRmf39fYgsCykUs","Kicks - Acoustic","Au/Ra","Kicks (Acoustic)","1","1","248044","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:1cyRoWGazsa8Vr5qlDfvPP","Sodus","Cemeteries","Barrow","1","8","398851","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:5V9dE0uI8oCqc2D1q1nSVF","Haze","John Vella","A New Way Home","1","3","216093","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:1HhctkSWqovelZGTndbJ0P","Naive","Little Giants","Naive","1","1","235714","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:6A7ph3uhFzTUcUqOHE7NS7","Can’t Let Go, Juno","Kishi Bashi","Sonderlust","1","4","262680","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:3BAjMmoCT2togKMC6t4gCK","Melt","Wannabe Jalva","Collecture","1","2","287571","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:76MFbWyoqceiUK92eOynGh","Deliverance","Rationale","Rationale","1","10","219473","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:5qZP5WD0dhhMAe73pSmHmu","Scared","Eveline","Scared","1","2","229000","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:0snUb03iZxzyPnaXsUVWi0","Nothing","Terence Ryan","Don't Panic","1","2","269333","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:2hCbQTYsQNiKUrRsJGEAD9","Crystal Lion","Native Young","Kings","1","3","273501","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:6xUhre6N6NhELpQaTBo3rP","Bloodstream","Stateless","Stateless","1","3","313800","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:4EgN5bLlzN8v8kvH3bzmgc","Changing Colors","Ramesh and Emeen","Changing Colors","1","1","225187","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:4UVvsi6Q2WpWy0svNfnaZG","Hello Dreamer","LAIKIPIA","Hello Dreamer","1","1","305172","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:5eCkuGPZNl4mISFNPgr3Dd","Down","Marian Hill","ACT ONE","1","1","197773","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:0TLHUakjgTs8KaSoCm0e8v","Compromised","Tim Atlas","Compromised","1","1","226234","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:4mZ5nx8VlwSN3a3jm6golT","Daydream","Milk & Bone","Daydream - Single","1","1","233112","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:6CHTIhA6uUFyOTCbOeHVcl","All My Friends","Dermot Kennedy","Doves & Ravens","1","3","257346","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:3PaBiDZsuPmFvDy45OsJy5","Find New Friends","General Crush","Find New Friends","1","1","196800","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:4Hn5Jhz7OAdfTqrKZzN0tf","Found What I've Been Looking For","Tom Grennan","Found What I've Been Looking For - EP","1","1","193680","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:2N60TAtXaCbmi7zqdUoW61","Marinade","DOPE LEMON","Honey Bones","1","1","237961","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:428Dl0NOBojmUS98R2pDHr","Heavy Cross","Gossip","Music For Men","1","2","242773","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:7lBnO0jcnXH5PpJrZsH99Z","Living Fiction","WHITE","One Night Stand Forever","1","1","198305","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:4QgxyAiqvkFTITGwP0SE1J","Rebekah","Jack Vallier","Rebekah","1","1","200747","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:0Azl7Di23Bp1555z60Zmmd","She Tastes Like Summer","Spilt Milk Society","She Tastes Like Summer","1","1","215946","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:6YiU1wcUGSbfMZIqQA6OWK","Something in the Water","Tom Grennan","Something in the Water - EP","1","1","207280","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:642rNqO2WG2664roEld5eC","Old Songs","Tom Grennan","Something in the Water - EP","1","2","244986","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:41z4pPDAVFgWuNM9W35DXw","Elijah","Matthew And The Atlas","Temple","1","4","250560","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:7HLCFKJRy1iZl71pUO3OvK","Tiresome","Felivand","Tiresome","1","1","242136","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:40LCZaTL8lcW75uKRo2H43","You Got it Easy","Current Swell","When to Talk and When to Listen","1","2","225266","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
"spotify:track:1s6d3r1sBwWqrWBYG7BiuG","A Year Ago","Birds of Bellwoods","A Year Ago","1","1","163275","spotify:user:iabouhashish","2019-01-26T19:32:43Z"
