﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:5ZSKZ0wMdlMi4bQ3XZXXsp","Stick Up","grandson","a modern tragedy vol. 1","1","2","222560","spotify:user:iabouhashish","2019-02-10T20:05:20Z"
"spotify:track:5IPT4Noqvo7bsfbWUOHcG4","Despicable","grandson","a modern tragedy vol. 1","1","3","223893","spotify:user:iabouhashish","2019-02-10T20:05:20Z"
"spotify:track:0kHyKhJMukHEPfeh8s7rdM","Born To Be Yours","Kygo, Imagine Dragons","Born To Be Yours","1","1","193320","spotify:user:iabouhashish","2019-02-10T20:05:23Z"
"spotify:track:4LShYaypRgtyXOeBKoPaO9","Fast Forward","You Me At Six","Fast Forward","1","1","194665","spotify:user:iabouhashish","2019-02-10T20:05:30Z"
"spotify:track:3TUIHmGWAJGSItqm4pzrPp","My Heart Is on Fire","Asta","My Heart Is on Fire","1","1","179200","spotify:user:iabouhashish","2019-02-10T20:05:46Z"
"spotify:track:2tsdH9kw8eov5ULYnq4zYd","I Need Answers","Asta","I Need Answers","1","1","208627","spotify:user:iabouhashish","2019-02-10T20:05:47Z"
"spotify:track:6yYPRbevyT7CqOEPn0l8HL","Falling Down And Getting Hurt","Elliot Moss","Boomerang","1","7","291349","spotify:user:iabouhashish","2019-02-10T20:06:09Z"
"spotify:track:1NcXkWB3UwXfMt8izByICb","Big God","Florence + The Machine","High As Hope","1","4","241760","spotify:user:iabouhashish","2019-02-10T20:06:10Z"
"spotify:track:7bB6Po961QWkOHpkIOWiqP","Coastline","Geoffroy","Coastline","1","1","274493","spotify:user:iabouhashish","2019-02-10T20:10:55Z"
"spotify:track:41pfzSjsNx1i6p3FBFslWd","Wanderer","Geoffroy","Wanderer","1","1","168039","spotify:user:iabouhashish","2019-02-10T20:10:55Z"
"spotify:track:28luqgS4NCuFKP6YSOtia5","Foreplay","Jalen Santoy","Foreplay","1","1","173784","spotify:user:iabouhashish","2019-02-10T20:11:13Z"
"spotify:track:5d1ix6uxnaiPzQpWjoOtrN","Bet on You","The Man Who","Bet on You","1","1","242280","spotify:user:iabouhashish","2019-02-10T20:11:27Z"
"spotify:track:48Kb9uoqEL9G1gIePMUwSw","This High","The Man Who","This High","1","1","217320","spotify:user:iabouhashish","2019-02-10T20:11:27Z"
"spotify:track:0IPGIqilBgbyMp1ANU0LU4","Jealousy","Trevor Drury","Jealousy","1","1","263392","spotify:user:iabouhashish","2019-02-10T20:11:45Z"
