﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:4hnPxHSo3OpM8JBKAIcKtg","Fade into You","The Moth & The Flame","Fade into You","1","1","228192","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:7JYOcy5MyxHLkr9Fni4Uos","No Good Nina","The Butlers","Frederick's Friends","1","3","273841","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:0oX75M5oIgft6yF9F8ror7","I'm Sorry (feat. Shiloh)","Swell","Theres Still Us - EP","1","3","157333","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:7vFTJAEOaE2OA47616orfI","Bringing The House Down","CLOVES","Bringing The House Down","1","1","216413","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:7cXVAtKlhVQdNQNzXUFLFv","Sleeping on My Own","Geoffroy","Coastline","1","2","207786","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:2wiBgJOpUqE7qpJkPddNAV","This Is Just To Say","Running Touch","This Is Just To Say","1","1","293511","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:6vkSY2DjEXmwwn8dC0jf40","Keep Your Head","David O'Dowda","Velvet Ears: David O’dowda","1","1","137333","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:7JqB6bUvM3C6CxC9UhzKth","Habits","Plested","Habits","1","1","255156","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:3HWcViIP3MKjadbz8fUMHU","IOU - Demo","Plested","IOU - Demo","1","1","231724","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:0qlwDRhrYcE5JC07JbXTer","Seaside","Haux","All We've Known","1","2","206160","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:0qYAgbjY0oONzeO9gVkek0","Wilhelm Scream","The Bamboos, Washington","Medicine Man","1","3","268040","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:4zaavulyfRJLCkj2QjzaTQ","Cold Like a Killer","The Stone Foxes","Twelve Spells","1","4","305586","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:74WnbT08YsvRyGjBKnYj7B","Beach House","HOAX","Beach House","1","1","166719","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:2FZuUP0YFFISIgePvqCj93","Beach Baby","Bon Iver","Blood Bank","1","2","157040","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:0muYLof9H50ElzamEgi6nt","Einstein's Idea","Johnny Flynn","Country Mile","1","7","349400","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:2nH7DxQqCYHRo4uYozjmKq","Fill Your Brains","Harrison Brome","Fill Your Brains","1","1","217520","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:0iI87VdRHdzSzX2OPKOUGg","Idle Town","Conan Gray","Idle Town","1","1","236199","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:5TG4PLHEIZPiUlK4osfFcm","Bodies","Pale Seas","Stargazing for Beginners","1","6","217026","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:2PJN7EfF7dVOGa6l4bF1vH","Closure","LEØ","Young","1","4","257142","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:0ApwKhBtT0vj3aVBqAlFN0","Everybody Loves The Sunshine","Takuya Kuroda, José James","Rising Son","1","5","565502","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:5GACcsB1Y2WpyuoDFfoTHQ","Easy Love","Clans","Easy Love","1","1","227653","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:0szmjOw9XbtbQYWz0GvXSp","Horse to Water","Tall Heights","Neptune","1","7","244960","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:3oh7IXwzuILfBGkR023RnM","Shut It Up","Sirintip","Shut It Up","1","1","189117","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:487Rujof1K5Y0Oa2jwwOo5","Sober","Tom Grennan","Sober","1","1","221869","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
"spotify:track:2e17lXoDibAex4sbmL2330","Tell Me","BROS","Vol. 1","1","1","231146","spotify:user:iabouhashish","2019-01-26T19:33:09Z"
