﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:2BUoLEEJvZfu0FhaJtYv0N","H.D.L.","Lewis Del Mar","Lewis Del Mar","1","8","237426","spotify:user:iabouhashish","2019-01-26T20:36:12Z"
"spotify:track:5cm47Nc1MWBVIkRFaXxvHY","Reverend","Kings of Leon","WALLS","1","2","234080","spotify:user:iabouhashish","2019-01-26T20:36:12Z"
"spotify:track:7vGuf3Y35N4wmASOKLUVVU","Silence","Marshmello, Khalid","Silence","1","1","180822","spotify:user:iabouhashish","2019-01-26T20:36:12Z"
"spotify:track:7dOeiXeTSfA1ixaYmQcWu7","Rich Love (with Seeb)","OneRepublic, Seeb","Rich Love","1","1","201256","spotify:user:iabouhashish","2019-01-26T20:36:12Z"
"spotify:track:72OGJT4cL9BQjHTa8h28tz","Young And Menace","Fall Out Boy","Young And Menace","1","1","223800","spotify:user:iabouhashish","2019-01-26T20:36:12Z"
"spotify:track:7cQMJ0wDqVS5iM0JIvP6Ay","The Last Of The Real Ones","Fall Out Boy","The Last Of The Real Ones","1","1","230426","spotify:user:iabouhashish","2019-01-26T20:36:12Z"
"spotify:track:0Zbbxnx4SGGHoIow4PpISP","Stargazing","Kygo, Justin Jesso","Stargazing - EP","1","1","236853","spotify:user:iabouhashish","2019-01-26T20:36:12Z"
"spotify:track:4OenRPTF6LdFFUKcAokeGL","Mate","Airways","Starting to Spin","1","5","208858","spotify:user:iabouhashish","2019-02-05T01:50:43Z"
"spotify:track:3t0J8vI9StQD8KIBkT2Cp5","Tired - Kygo Remix","Alan Walker, Gavin James, Kygo","Tired (Kygo Remix)","1","1","240000","spotify:user:iabouhashish","2019-02-05T01:50:43Z"
"spotify:track:2rh6JjMcfM2xs3Di8sO0o5","Paris - Lost Frequencies Remix","Antoine Malye, Lost Frequencies","Paris (Lost Frequencies Remix)","1","1","234826","spotify:user:iabouhashish","2019-02-05T01:50:43Z"
"spotify:track:64dkTKKNLwbjBuU4xnS2ei","Games Continued - Radio Edit","Bakermat, GoldFish, Marie Plassard","Games","1","2","203706","spotify:user:iabouhashish","2019-02-05T01:50:43Z"
"spotify:track:6bpcvTmxA0iVRCBER7xw1a","Driver","Billy Raffoul","Driver","1","1","176004","spotify:user:iabouhashish","2019-02-05T01:50:43Z"
"spotify:track:2U6hcDLZHYRSd9Up0mMe9W","Temporary Love","The Brinks","Temporary Love","1","1","205129","spotify:user:iabouhashish","2019-02-05T01:50:43Z"
"spotify:track:1Q3t9fWvHUXKsMmpD2XpUu","Cold Cold Cold","Cage The Elephant","Tell Me I'm Pretty","1","5","214386","spotify:user:iabouhashish","2019-02-05T01:50:43Z"
"spotify:track:24LS4lQShWyixJ0ZrJXfJ5","Sweet Nothing (feat. Florence Welch)","Calvin Harris, Florence Welch","18 Months","1","10","212560","spotify:user:iabouhashish","2019-02-05T01:50:43Z"
"spotify:track:26AuyrZGzWWiYZPSd3XBIg","Bloodstream","The Chainsmokers","Memories...Do Not Open","1","3","224280","spotify:user:iabouhashish","2019-02-05T01:50:43Z"
"spotify:track:1dNIEtp7AY3oDAKCGg2XkH","Something Just Like This","The Chainsmokers, Coldplay","Something Just Like This","1","1","247626","spotify:user:iabouhashish","2019-02-05T01:50:43Z"
"spotify:track:13qqdlSeF8FcxsRyapDMZ0","Changes","Faul & Wad Ad, PNAU","Changes","1","1","345173","spotify:user:iabouhashish","2019-02-05T01:50:43Z"
"spotify:track:1w9ta1CvXlJPRXh6Py2Mto","What Kind Of Man","Florence + The Machine","How Big, How Blue, How Beautiful (Deluxe)","1","2","216176","spotify:user:iabouhashish","2019-02-05T01:50:43Z"
"spotify:track:0eEI5ZCYJQwgwQWqGoXT3v","Diamond Veins (feat. Sarah Rebecca)","French 79, Sarah Rebecca","Olympic","1","4","240120","spotify:user:iabouhashish","2019-02-05T01:50:43Z"
"spotify:track:2cKBRXAja8JIgF2gSmrMke","Life Itself","Glass Animals","Life Itself","1","1","280415","spotify:user:iabouhashish","2019-02-05T01:50:43Z"
"spotify:track:2mpsKeLCbdXkwEpZRNi4XD","Jubel - Original Mix","Klingande","Jubel","1","1","283638","spotify:user:iabouhashish","2019-02-05T01:50:43Z"
"spotify:track:3eR23VReFzcdmS7TYCrhCe","It Ain't Me (with Selena Gomez)","Kygo, Selena Gomez","It Ain't Me (with Selena Gomez)","1","1","220780","spotify:user:iabouhashish","2019-02-05T01:50:43Z"
"spotify:track:6v1tg4leX6QW917rvK5J4k","I Can't Say No! - Broiler Remix","Lea Rue, Broiler","I Can't Say No!","1","2","204375","spotify:user:iabouhashish","2019-02-05T01:50:43Z"
"spotify:track:3bWAqKDWg6u1davspr5IkS","OK - Spotify Version","Robin Schulz, James Blunt","OK","1","1","189306","spotify:user:iabouhashish","2019-02-05T01:50:43Z"
"spotify:track:3zO7HQ8f0O7h6Z5LSftZ60","All I Want","Stonefox","All I Want","1","1","241843","spotify:user:iabouhashish","2019-02-05T01:50:54Z"
"spotify:track:7i9763l5SSfOnqZ35VOcfy","Heavydirtysoul","Twenty One Pilots","Blurryface","1","1","234813","spotify:user:iabouhashish","2019-02-05T01:50:56Z"
"spotify:track:3Y9smXGzIcoMzg5UhItDqh","Unsteady - Justin Caruso Remix","X Ambassadors, Justin Caruso","Unsteady (Remixes)","1","4","182320","spotify:user:iabouhashish","2019-02-05T01:51:05Z"
"spotify:track:0bXpmJyHHYPk6QBFj25bYF","Intro","The xx","xx","1","1","127920","spotify:user:iabouhashish","2019-02-05T01:51:05Z"
"spotify:track:1nmCmB3qdXrzxFhvLJuhuB","Crystalised","The xx","xx","1","3","201946","spotify:user:iabouhashish","2019-02-05T01:51:05Z"
"spotify:track:27BpBnTNtY9SBrE3EusnM6","Islands","The xx","xx","1","4","160720","spotify:user:iabouhashish","2019-02-05T01:51:05Z"
"spotify:track:0Q3SC6kEhxYagDP3bFe5K9","Keep It Mello (feat. Omar LinX)","Omar LinX, Marshmello","Joytime","1","10","243380","spotify:user:iabouhashish","2019-02-05T01:51:45Z"
"spotify:track:7Ct0Q46k5PkXzYiNE5D2dn","Summer on You","Sam Feldt, Lucas & Steve, Wulf","Summer on You","1","1","160008","spotify:user:iabouhashish","2019-02-05T01:51:48Z"
"spotify:track:4QeoDcR16IHpmmgFGQDrCp","No Vacancy","OneRepublic","No Vacancy","1","1","223189","spotify:user:iabouhashish","2019-02-05T01:55:00Z"
"spotify:track:0oP9pK1D1lNF3Lb7jkl6Xx","Thunder","Imagine Dragons","Thunder","1","1","187761","spotify:user:iabouhashish","2019-02-05T01:55:00Z"
"spotify:track:1LzzYe2QMQP1z19FTTWqlc","Put The Cuffs On Me","The Tide","Put The Cuffs On Me","1","1","194800","spotify:user:iabouhashish","2019-02-05T01:55:00Z"
"spotify:track:6RzSW2i9n3DAhkuC8IX1MA","Life Of The Party","All Time Low","Life Of The Party","1","1","205306","spotify:user:iabouhashish","2019-02-05T01:55:00Z"
"spotify:track:2Gl0FzuLxflY6nPifJp5Dr","First Time","Kygo, Ellie Goulding","First Time","1","1","193511","spotify:user:iabouhashish","2019-02-05T01:55:00Z"
"spotify:track:6ATmjXmBv7oihUcO3sv0ba","We Are Alive","AL'sic, Sam Cross, Dani Rosenoer","We Are Alive","1","1","216293","spotify:user:iabouhashish","2019-02-05T01:55:00Z"
"spotify:track:0NC1959dF5VlzmQrEqfemQ","Forever","Marco Cavax","Forever","1","1","192000","spotify:user:iabouhashish","2019-02-05T01:55:00Z"
