﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:5Nn2Dj7OQsGL6pgQ9iIzPp","Ghostwriter","RJD2","Deadringer: Deluxe","1","6","317933","spotify:user:iabouhashish","2017-11-25T06:27:17Z"
"spotify:track:5XTy2Y9SVOVdlV9ScuZKBt","Bloodsport","Raleigh Ritchie","Black and Blue - EP","1","2","259920","spotify:user:iabouhashish","2017-11-25T06:27:22Z"
"spotify:track:34v7Zs9a64h1xC3PWrmypP","Cream On Chrome","Ratatat","Cream On Chrome","1","1","235362","spotify:user:iabouhashish","2017-11-25T06:27:27Z"
"spotify:track:5poVlBmWInGJw9KrPViLpT","Wire & Flashing Lights","Professor Kliq","Wire and Flashing Lights","1","1","217627","spotify:user:iabouhashish","2017-11-25T06:27:49Z"
"spotify:track:6OCMtYgfHEOcTgEtwChvJE","Porno Disaster","The Octopus Project","Identification Parade","1","8","149920","spotify:user:iabouhashish","2017-11-25T06:27:52Z"
"spotify:track:35aNHKBZWXXbL9KQK7O5Nk","Hurricane","MS MR","Secondhand Rapture","1","1","226373","spotify:user:iabouhashish","2017-11-25T06:27:57Z"
"spotify:track:3QzbEvmnuZIONNv82PylZb","Our Own House","MisterWives","Our Own House","1","1","232186","spotify:user:iabouhashish","2017-11-25T06:27:58Z"
"spotify:track:4ZSKL2EVrm3QDGefhVE3vm","Twilight Driving","Methyl Ethel","Oh Inhuman Spectacle","1","5","239356","spotify:user:iabouhashish","2017-11-25T06:28:00Z"
"spotify:track:1OV5oUwrL4iw0UTfZy3pGe","Cringe","Matt Maeson","Who Killed Matt Maeson","1","2","215266","spotify:user:iabouhashish","2017-11-25T06:28:02Z"
"spotify:track:19eS1kCEvKz2eVOrRGb1uL","Straight Razor","Matt Maeson","Who Killed Matt Maeson","1","4","266506","spotify:user:iabouhashish","2017-11-25T06:28:03Z"
"spotify:track:5KfSsgAJGrZc3VrcPLFVMo","Bruises","Lewis Capaldi","Bruises","1","1","218492","spotify:user:iabouhashish","2017-11-25T06:28:18Z"
"spotify:track:56WVi2cTmU5BwHEzOjYpGk","Hurricane Love","LA WOMEN","Hurricane Love","1","1","191203","spotify:user:iabouhashish","2017-11-25T06:28:22Z"
"spotify:track:3HfgfkwOmmH330PL7meMY4","Call Back Home","Kyle Lionhart","Call Back Home","1","1","178153","spotify:user:iabouhashish","2017-11-25T06:28:23Z"
"spotify:track:152lZdxL1OR0ZMW6KquMif","Location","Khalid","American Teen","1","3","219080","spotify:user:iabouhashish","2017-11-25T06:28:29Z"
"spotify:track:03YoRDLmG333y0ORu2D5A4","Run For Cover","The Killers","Run For Cover","1","1","223066","spotify:user:iabouhashish","2017-11-25T06:28:32Z"
"spotify:track:3hDJ0aEqeywrwGrr0Q3GZV","A Happening","hyperstory","Hyperstory","1","2","308933","spotify:user:iabouhashish","2017-11-25T06:28:52Z"
"spotify:track:3esrb0fra9UyMRDTtLOgrd","Midnight Island","Harrison Brome","Fill Your Brains","1","2","195560","spotify:user:iabouhashish","2017-11-25T06:29:16Z"
"spotify:track:2qH6CGhh4TFXFT9I2WUKgB","Hard Times","GRiZ","Rebel Era","1","1","326407","spotify:user:iabouhashish","2017-11-25T06:29:19Z"
"spotify:track:39oHEZp6LFEmXLy8tKHcYf","Cali God","Grace Mitchell","Cali God","1","1","196200","spotify:user:iabouhashish","2017-11-25T06:29:20Z"
"spotify:track:0eEI5ZCYJQwgwQWqGoXT3v","Diamond Veins (feat. Sarah Rebecca)","French 79, Sarah Rebecca","Olympic","1","4","240120","spotify:user:iabouhashish","2017-11-25T06:29:28Z"
"spotify:track:7n3MyiavTBKJdJ6b3Gkxox","Zimbabwe - Flume Remix","Flume","Flume: Deluxe Edition","2","13","213620","spotify:user:iabouhashish","2017-11-25T06:29:34Z"
"spotify:track:41qmtGTNNLye4EeYHi2ZCg","Walk in Space","Fingathing","And The Big Red Nebula Band","1","1","301000","spotify:user:iabouhashish","2017-11-25T06:29:36Z"
"spotify:track:3O1rkVw6tpDizXzHqMZfh5","I Can't Hear You","The Dead Weather","Sea Of Cowards","1","6","215093","spotify:user:iabouhashish","2017-11-25T06:29:47Z"
