﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:0KMYgSe9JWHloFeEVBU6qq","Me, Myself & I","G-Eazy, Bebe Rexha","Me, Myself & I","1","1","252141","spotify:user:iabouhashish","2019-02-05T02:00:23Z"
"spotify:track:2uEJanMvnA1dXgX1ASnPQm","One Call Away","Charlie Puth","One Call Away","1","1","192075","spotify:user:iabouhashish","2019-02-05T02:00:23Z"
"spotify:track:0k93MXOj0kSXo84SvSDeUz","Ocean Drive","Duke Dumont","Ocean Drive","1","1","206320","spotify:user:iabouhashish","2019-02-05T02:00:23Z"
"spotify:track:1brwdYwjltrJo7WHpIvbYt","Faded","Alan Walker","Faded","1","1","212626","spotify:user:iabouhashish","2019-02-05T02:00:23Z"
"spotify:track:6OZh916QF8XNunWaP97WEZ","Fast Car","Jonas Blue, Dakota","Fast Car","1","1","212424","spotify:user:iabouhashish","2019-02-05T02:00:23Z"
"spotify:track:3853uIOwh2L9F8TkDd1F49","Lay It All on Me","Rudimental, Ed Sheeran","Lay It All on Me","1","1","242440","spotify:user:iabouhashish","2019-02-05T02:00:23Z"
"spotify:track:1HLMaHHLv5AG7kMuTYorGq","Adrenaline","Matt Nathanson","Show Me Your Fangs","1","2","235920","spotify:user:iabouhashish","2019-02-05T02:00:23Z"
"spotify:track:0H2BuFu2MuJfnF1yHKjBcp","Runnin' (Lose It All)","Naughty Boy, Beyoncé, Arrow Benjamin","Runnin' (Lose It All)","1","1","213019","spotify:user:iabouhashish","2019-02-05T02:00:23Z"
"spotify:track:7gBj0VgcuAgkXkiRRYvSmK","Stay","Kygo, Maty Noyes","Stay","1","1","239465","spotify:user:iabouhashish","2019-02-05T02:00:23Z"
"spotify:track:3S5KB5dr1nKydxoOzD3xLS","Trouble","Avicii","Stories","1","13","171506","spotify:user:iabouhashish","2019-02-05T02:00:23Z"
"spotify:track:3ZoQQ6WKyt2Gu58VoHTPd3","Broken Arrows","Avicii","Stories","1","6","232760","spotify:user:iabouhashish","2019-02-05T02:00:23Z"
"spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL","Photograph","Ed Sheeran","x (Deluxe Edition)","1","6","258986","spotify:user:iabouhashish","2019-02-05T02:00:23Z"
"spotify:track:3PlokhuhpwCSbQWC9uzJ9k","Renegades","X Ambassadors","Renegades","1","1","194586","spotify:user:iabouhashish","2019-02-05T02:00:23Z"
